Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/1965-Cool-Creek-Dr-St-Charles-IL-60174/54711577_zpid/,795000,07/14/2022,3293,sqft,,,241.42,Keller Williams Inspire,,1965 Cool Creek Dr,St Charles,IL,60174,USA,5,5
https://www.zillow.com/homedetails/1432-7th-Ct-Saint-Charles-IL-60174/2067283845_zpid/,498000,07/11/2022,2478,sqft,,,200.97,Keller Williams Inspire - Geneva,,1432 7th Ct,Saint Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/1945-Pleasant-Ave-St-Charles-IL-60174/4664794_zpid/,330000,07/11/2022,1650,sqft,,,200,4 Sale Realty,,1945 Pleasant Ave,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/6N803-Thompson-Ave-Saint-Charles-IL-60174/4654752_zpid/,282567,07/08/2022,1620,sqft,,,174.42,Re/max Suburban,,6N803 Thompson Ave,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/146-Whittington-Crse-St-Charles-IL-60174/4657662_zpid/,440000,07/08/2022,2255,sqft,,,195.12,Baird & Warner Fox Valley - undefined Geneva,,146 Whittington Crse,St Charles,IL,60174,USA,3,4
https://www.zillow.com/homedetails/1102-S-4th-St-St-Charles-IL-60174/4662830_zpid/,485000,07/08/2022,2055,sqft,,,236.01,John Greene,Realtor,1102 S 4th St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1439-S-5th-St-St-Charles-IL-60174/4662982_zpid/,282000,07/08/2022,1000,sqft,,,282,Berkshire Hathaway Homeservices Starck Real Estate,,1439 S 5th St,St Charles,IL,60174,USA,2,1
https://www.zillow.com/homedetails/166-N-11th-Ave-St-Charles-IL-60174/4659685_zpid/,295000,07/07/2022,1200,sqft,,,245.83,Re/max All Pro - St Charles,,166 N 11th Ave,St Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/418-Horne-St-St-Charles-IL-60174/4662649_zpid/,475000,07/07/2022,1344,sqft,,,353.42,Exp Realty,- Geneva,418 Horne St,St Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/845-Stuarts-Dr-Saint-Charles-IL-60174/59807762_zpid/,290000,07/07/2022,1546,sqft,,,187.58,@properties Christie's International Real Estate,,845 Stuarts Dr,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/104-Millington-Way-Saint-Charles-IL-60174/4660283_zpid/,208000,07/06/2022,1320,sqft,,,157.58,,,104 Millington Way,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/1801-King-Edward-Ave-St-Charles-IL-60174/4658346_zpid/,596000,07/05/2022,2660,sqft,,,224.06,Re/max Suburban,,1801 King Edward Ave,St Charles,IL,60174,USA,4,4
