Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/204-Benham-Ct-Saint-Charles-IL-60174/4660331_zpid/,177000,12/21/2021,1188,sqft,,,148.99,,,204 Benham Ct,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/204-Benham-Ct-204-Saint-Charles-IL-60174/2068387350_zpid/,177000,12/20/2021,1188,sqft,,,148.99,Hemming & Sylvester Properties,,204 Benham Ct #204,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/1044-N-2nd-Ave-St-Charles-IL-60174/4659353_zpid/,365000,12/20/2021,0,sqft,,sqft,,Baird & Warner,,1044 N 2nd Ave,St Charles,IL,60174,USA,,
https://www.zillow.com/homedetails/930-Viewpointe-Dr-St-Charles-IL-60174/4662268_zpid/,570000,12/18/2021,3002,sqft,,,189.87,Baird & Warner Fox Valley - undefined Geneva,,930 Viewpointe Dr,St Charles,IL,60174,USA,5,4
https://www.zillow.com/homedetails/318-S-14th-St-St-Charles-IL-60174/4661125_zpid/,210000,12/17/2021,1400,sqft,,,150,Coldwell Banker Realty,,318 S 14th St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1027-Ash-St-Saint-Charles-IL-60174/4662826_zpid/,322000,12/17/2021,1600,sqft,,,201.25,Baird & Warner Fox Valley - undefined Geneva,,1027 Ash St,Saint Charles,IL,60174,USA,4,2
https://www.zillow.com/homedetails/1552-Banbury-Ave-St-Charles-IL-60174/4663886_zpid/,298500,12/17/2021,1783,sqft,,,167.41,Re/max All Pro - St Charles,,1552 Banbury Ave,St Charles,IL,60174,USA,4,2
https://www.zillow.com/homedetails/815-Crossing-Way-Saint-Charles-IL-60174/59807796_zpid/,265000,12/17/2021,1545,sqft,,,171.52,Berkshire Hathaway Homeservices Chicago,,815 Crossing Way,Saint Charles,IL,60174,USA,2,3
https://www.zillow.com/homedetails/947-Pheasant-Trl-Saint-Charles-IL-60174/63052901_zpid/,270000,12/17/2021,1806,sqft,,,149.5,,,947 Pheasant Trl,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/2125-Forest-Ridge-Rd-St-Charles-IL-60174/4658925_zpid/,430000,12/16/2021,2164,sqft,,,198.71,Cunningham Realty,,2125 Forest Ridge Rd,St Charles,IL,60174,USA,4,3
