Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/720-Prairie-St-St-Charles-IL-60174/4661527_zpid/,470000,04/14/2022,2304,sqft,,,203.99,Berkshire Hathaway Homeservices Starck Real Estate,,720 Prairie St,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/4054-Pheasant-Ct-Saint-Charles-IL-60174/51631008_zpid/,400000,04/14/2022,1672,sqft,,,239.23,,,4054 Pheasant Ct,Saint Charles,IL,60174,USA,3,4
https://www.zillow.com/homedetails/1219-Elm-St-St-Charles-IL-60174/4663050_zpid/,315000,04/13/2022,1268,sqft,,,248.42,Kale Home Advisors,,1219 Elm St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/800-Lexington-Ave-St-Charles-IL-60174/4663664_zpid/,341900,04/12/2022,1604,sqft,,,213.15,Re/max All Pro - St Charles,,800 Lexington Ave,St Charles,IL,60174,USA,4,2
https://www.zillow.com/homedetails/4054-Pheasant-Ct-4054-Saint-Charles-IL-60174/2065564785_zpid/,400000,04/11/2022,1672,sqft,,,239.23,Prello Realty,,4054 Pheasant Ct #4054,Saint Charles,IL,60174,USA,3,4
https://www.zillow.com/homedetails/1501-Keim-Ct-St-Charles-IL-60174/4657536_zpid/,676000,04/11/2022,3086,sqft,,,219.05,Berkshire Hathaway Homeservices Starck Real Estate,,1501 Keim Ct,St Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/1801-Jeanette-Ave-St-Charles-IL-60174/4664753_zpid/,435000,04/11/2022,2354,sqft,,,184.79,The Homecourt Real Estate,,1801 Jeanette Ave,St Charles,IL,60174,USA,5,4
https://www.zillow.com/homedetails/103-Sumac-Ct-Saint-Charles-IL-60174/4657080_zpid/,295000,04/08/2022,1746,sqft,,,168.96,@properties,,103 Sumac Ct,Saint Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/6N892-Fox-River-Ave-Saint-Charles-IL-60174/4655157_zpid/,142000,04/07/2022,814,sqft,,,174.45,Coldwell Banker Realty,,6N892 Fox River Ave,Saint Charles,IL,60174,USA,2,1
https://www.zillow.com/homedetails/2604-Royal-Saint-Georges-Ct-St-Charles-IL-60174/4657961_zpid/,799900,04/07/2022,4163,sqft,,,192.15,@properties | Christie's International Real Estate,,2604 Royal Saint Georges Ct,St Charles,IL,60174,USA,5,5
https://www.zillow.com/homedetails/612-Cedar-St-Saint-Charles-IL-60174/4660567_zpid/,235000,04/07/2022,1863,sqft,,,126.14,Re/max All Pro - St Charles,,612 Cedar St,Saint Charles,IL,60174,USA,5,1
https://www.zillow.com/homedetails/1431-Walnut-Hill-Ave-Saint-Charles-IL-60174/4664932_zpid/,225000,04/07/2022,1328,sqft,,,169.43,Coleman Land Company,,1431 Walnut Hill Ave,Saint Charles,IL,60174,USA,2,3
https://www.zillow.com/homedetails/150-Whittington-Crse-150-Saint-Charles-IL-60174/2066444617_zpid/,412300,04/05/2022,2184,sqft,,,188.78,Baird & Warner Fox Valley - undefined Geneva,,150 Whittington Crse #150,Saint Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/6N307-Whitmore-Cir-UNIT-E-St-Charles-IL-60174/2089321349_zpid/,305000,04/04/2022,1749,sqft,,,174.39,Keller Williams Inspire,,6N307 Whitmore Cir UNIT E,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/3410-Charlemagne-Ln-St-Charles-IL-60174/4658266_zpid/,550000,04/04/2022,3184,sqft,,,172.74,Berkshire Hathaway Homeservices Starck Real Estate,,3410 Charlemagne Ln,St Charles,IL,60174,USA,5,4
https://www.zillow.com/homedetails/1220-Brook-St-St-Charles-IL-60174/4660446_zpid/,231000,04/01/2022,928,sqft,,,248.92,Circle One Realty,,1220 Brook St,St Charles,IL,60174,USA,3,1
https://www.zillow.com/homedetails/1426-Marie-St-St-Charles-IL-60174/4661695_zpid/,420500,04/01/2022,1820,sqft,,,231.04,Keller Williams Inspire - Geneva,,1426 Marie St,St Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/511-S-11th-Ave-St-Charles-IL-60174/4662479_zpid/,218000,04/01/2022,0,sqft,,,,Re/max All Pro - St Charles,,511 S 11th Ave,St Charles,IL,60174,USA,2,1
https://www.zillow.com/homedetails/909-S-11th-Ave-St-Charles-IL-60174/4663508_zpid/,303000,04/01/2022,0,sqft,,,,Re/max All Pro - St Charles,,909 S 11th Ave,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/831-Stuarts-Dr-Saint-Charles-IL-60174/51676867_zpid/,255000,04/01/2022,1540,sqft,,,165.58,,,831 Stuarts Dr,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/212-Benham-Ct-212-Saint-Charles-IL-60174/2075491465_zpid/,212000,03/31/2022,1708,sqft,,,124.12,Re/max All Pro - St Charles,,212 Benham Ct #212,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1319-Winners-Cup-Cir-St-Charles-IL-60174/4657561_zpid/,575000,03/31/2022,3700,sqft,,,155.41,@properties | Christie's International Real Estate,,1319 Winners Cup Cir,St Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/108-S-4th-Ave-St-Charles-IL-60174/4659769_zpid/,190000,03/31/2022,780,sqft,,,243.59,Grand Prairie Land Company,,108 S 4th Ave,St Charles,IL,60174,USA,1,1
https://www.zillow.com/homedetails/807-Thornwood-Dr-Saint-Charles-IL-60174/4660036_zpid/,367500,03/31/2022,2515,sqft,,,146.12,@properties | Christie's International Real Estate,,807 Thornwood Dr,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/4047-Pheasant-Ct-Saint-Charles-IL-60174/51630990_zpid/,325000,03/30/2022,2172,sqft,,,149.63,Carmarc Realty Group,,4047 Pheasant Ct,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/1444-Division-Ct-Saint-Charles-IL-60174/4664967_zpid/,220000,03/29/2022,1328,sqft,,,165.66,Baird & Warner Fox Valley - undefined Geneva,,1444 Division Ct,Saint Charles,IL,60174,USA,2,3
https://www.zillow.com/homedetails/41-Cobblestone-Dr-St-Charles-IL-60174/67856771_zpid/,655000,03/29/2022,2612,sqft,,,250.77,Premier Living Properties,,41 Cobblestone Dr,St Charles,IL,60174,USA,3,4
https://www.zillow.com/homedetails/832-Thornwood-Dr-Saint-Charles-IL-60174/4659978_zpid/,290000,03/28/2022,1479,sqft,,,196.08,Coldwell Banker Real Estate Group,,832 Thornwood Dr,Saint Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/124-S-13th-St-St-Charles-IL-60174/4661316_zpid/,285500,03/28/2022,1324,sqft,,,215.63,Baird & Warner Fox Valley - undefined Geneva,,124 S 13th St,St Charles,IL,60174,USA,3,1
