Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/Saint-Charles-IL-60174/4660469_zpid/,215000,06/22/2022,1523,sqft,,,141.17,Berkshire Hathaway Homeservices Starck Real Estate,,(undisclosed Address),Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/625-Pheasant-Trl-Saint-Charles-IL-60174/4360229_zpid/,285000,06/21/2022,1858,sqft,,,153.39,Weichert,- All Pro,625 Pheasant Trl,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/6N114-Oakwood-Dr-St-Charles-IL-60174/4655083_zpid/,385000,06/21/2022,1903,sqft,,,202.31,Re/max All Pro - St Charles,,6N114 Oakwood Dr,St Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/6N130-Emily-Ln-Saint-Charles-IL-60174/4655465_zpid/,190000,06/21/2022,960,sqft,,,197.92,,,6N130 Emily Ln,Saint Charles,IL,60174,USA,3,1
https://www.zillow.com/homedetails/211-Chasse-Cir-St-Charles-IL-60174/4657733_zpid/,505000,06/21/2022,2450,sqft,,,206.12,Re/max All Pro - St Charles,,211 Chasse Cir,St Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/3107-Turnberry-Rd-St-Charles-IL-60174/4658068_zpid/,775000,06/21/2022,3697,sqft,,,209.63,Re/max Excels,,3107 Turnberry Rd,St Charles,IL,60174,USA,4,5
https://www.zillow.com/homedetails/628-S-3rd-St-Saint-Charles-IL-60174/4662230_zpid/,240000,06/21/2022,1392,sqft,,,172.41,Compass,,628 S 3rd St,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/1901-Ronzheimer-Ave-St-Charles-IL-60174/4665053_zpid/,358000,06/21/2022,1781,sqft,,,201.01,Re/max Horizon,,1901 Ronzheimer Ave,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/645-Pheasant-Trl-Saint-Charles-IL-60174/4360239_zpid/,285000,06/17/2022,1465,sqft,,,194.54,Homesmart Connect,,645 Pheasant Trl,Saint Charles,IL,60174,USA,2,3
https://www.zillow.com/homedetails/1505-Rita-Ave-St-Charles-IL-60174/4664581_zpid/,354000,06/17/2022,1708,sqft,,,207.26,Re/max All Pro - St Charles,,1505 Rita Ave,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/614-Timbers-Ct-Saint-Charles-IL-60174/4660109_zpid/,535000,06/16/2022,2658,sqft,,,201.28,Redfin Oration,,614 Timbers Ct,Saint Charles,IL,60174,USA,3,4
