Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/50-S-1st-St-5D-Saint-Charles-IL-60174/2079399767_zpid/,490000,08/26/2022,2032,sqft,,,241.14,Premier Living Properties,,50 S 1st St #5D,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/50-S-1st-St-4E-Saint-Charles-IL-60174/2079399856_zpid/,430000,08/26/2022,2265,sqft,,,189.85,Premier Living Properties,,50 S 1st St #4E,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/1221-Ash-St-St-Charles-IL-60174/4663063_zpid/,390000,08/26/2022,1190,sqft,,,327.73,Baird & Warner Fox Valley - undefined Geneva,,1221 Ash St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1802-Cumberland-Green-Dr-Saint-Charles-IL-60174/4665143_zpid/,309000,08/26/2022,1754,sqft,,,176.17,Baird & Warner Fox Valley - undefined Geneva,,1802 Cumberland Green Dr,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/1181-Willowgate-Ln-St-Charles-IL-60174/51677054_zpid/,467500,08/25/2022,3000,sqft,,,155.83,@properties Christie's International Real Estate,,1181 Willowgate Ln,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/848-Stuarts-Dr-848-St-Charles-IL-60174/2081069065_zpid/,248000,08/24/2022,1279,sqft,,,193.9,Keller Williams Success Realty,,848 Stuarts Dr #848,St Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/13-Whittington-Crse-St-Charles-IL-60174/4657487_zpid/,310000,08/22/2022,1884,sqft,,,164.54,Re/max Excels,,13 Whittington Crse,St Charles,IL,60174,USA,2,4
https://www.zillow.com/homedetails/6N178-Riverside-Dr-St-Charles-IL-60174/4654973_zpid/,540000,08/18/2022,2800,sqft,,,192.86,@properties Christie's International Real Estate,,6N178 Riverside Dr,St Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/1506-Williams-Ave-St-Charles-IL-60174/4663959_zpid/,325000,08/18/2022,1008,sqft,,,322.42,Re/max Excels,,1506 Williams Ave,St Charles,IL,60174,USA,4,2
https://www.zillow.com/homedetails/3604-Royal-Fox-Dr-Saint-Charles-IL-60174/4658039_zpid/,880000,08/17/2022,4041,sqft,,,217.77,Baird & Warner Fox Valley - undefined Geneva,,3604 Royal Fox Dr,Saint Charles,IL,60174,USA,5,5
https://www.zillow.com/homedetails/1101-Keim-Trl-St-Charles-IL-60174/4658541_zpid/,725100,08/16/2022,3444,sqft,,,210.54,Baird & Warner,,1101 Keim Trl,St Charles,IL,60174,USA,5,5
https://www.zillow.com/homedetails/949-Pheasant-Trl-Saint-Charles-IL-60174/63763869_zpid/,312500,08/16/2022,1806,sqft,,,173.03,Circle One Realty,,949 Pheasant Trl,Saint Charles,IL,60174,USA,2,3
https://www.zillow.com/homedetails/2001-Red-Oak-Ln-St-Charles-IL-60174/4659193_zpid/,500000,08/15/2022,2924,sqft,,,171,@properties Christie's International Real Estate,,2001 Red Oak Ln,St Charles,IL,60174,USA,4,3
https://www.zillow.com/homedetails/501-S-7th-St-St-Charles-IL-60174/4661525_zpid/,670000,08/15/2022,2749,sqft,,,243.72,Re/max All Pro - St Charles,,501 S 7th St,St Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/217-N-6th-St-St-Charles-IL-60174/63847464_zpid/,245000,08/15/2022,1215,sqft,,,201.65,Re/max Suburban,,217 N 6th St,St Charles,IL,60174,USA,2,1
https://www.zillow.com/homedetails/1207-S-4th-St-St-Charles-IL-60174/82384024_zpid/,324500,08/15/2022,1549,sqft,,,209.49,Homesmart Connect undefined - St Charles,,1207 S 4th St,St Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/121-Whittington-Crse-St-Charles-IL-60174/4657511_zpid/,395000,08/12/2022,1922,sqft,,,205.52,Coldwell Banker Realty,,121 Whittington Crse,St Charles,IL,60174,USA,2,4
https://www.zillow.com/homedetails/134-S-19th-St-St-Charles-IL-60174/4660978_zpid/,312400,08/12/2022,2257,sqft,,,138.41,Grandview Realty,,134 S 19th St,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/417-S-12th-St-St-Charles-IL-60174/4661411_zpid/,267500,08/12/2022,1008,sqft,,,265.38,Re/max All Pro - St Charles,,417 S 12th St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/520-Moore-Ave-Saint-Charles-IL-60174/2075762972_zpid/,415000,08/08/2022,0,sqft,,,,Baird & Warner Fox Valley - undefined Geneva,,520 Moore Ave,Saint Charles,IL,60174,USA,5,3
https://www.zillow.com/homedetails/1031-S-4th-St-St-Charles-IL-60174/4662664_zpid/,388000,08/08/2022,1594,sqft,,,243.41,Re/max Excels,,1031 S 4th St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1824-Forrest-Blvd-Saint-Charles-IL-60174/4664802_zpid/,320000,08/08/2022,1664,sqft,,,192.31,Re/max Excels,,1824 Forrest Blvd,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1827-S-4th-Pl-St-Charles-IL-60174/64437352_zpid/,435000,08/08/2022,2296,sqft,,,189.46,Berkshire Hathaway Homeservices Elite,,1827 S 4th Pl,St Charles,IL,60174,USA,5,4
https://www.zillow.com/homedetails/6N338-Whitmore-Cir-UNIT-B-Saint-Charles-IL-60174/121870377_zpid/,324000,08/05/2022,1480,sqft,,,218.92,Keller Williams Inspire - Elgin,,6N338 Whitmore Cir UNIT B,Saint Charles,IL,60174,USA,2,3
https://www.zillow.com/homedetails/820-S-10th-Ave-St-Charles-IL-60174/4663494_zpid/,328000,08/05/2022,1160,sqft,,,282.76,Coldwell Banker Real Estate Group,,820 S 10th Ave,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/831-Pheasant-Trl-Saint-Charles-IL-60174/63076317_zpid/,280000,08/04/2022,1806,sqft,,,155.04,Coldwell Banker Realty,,831 Pheasant Trl,Saint Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/6N427-Oakwood-Dr-St-Charles-IL-60174/4655011_zpid/,330000,08/02/2022,936,sqft,,,352.56,Re/max All Pro - St Charles,,6N427 Oakwood Dr,St Charles,IL,60174,USA,3,2
